date,transID,quantity,type,price,clientName,stationName,transactionType,transactionFor
2010-08-22 02:18:00,1532543466,5,Sisters Core Scanner Probe,598845.82,Alex Keys,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 02:33:00,1532553709,12,Memory Augmentation - Standard,2.011301491E7,mekaop,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 02:56:00,1532569993,1,Covert Ops Cloaking Device II,5556008.38,gillopi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 02:57:00,1532570417,1,Buzzard,1.329589999E7,Andrejs L,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 03:12:00,1532579727,1,Covert Ops Cloaking Device II,5556008.38,barracuda163,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 04:10:00,1532619066,1,Covert Ops Cloaking Device II,5556008.38,Sayla Kriysler,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 04:12:00,1532620500,1,Covert Ops Cloaking Device II,5556008.38,Raphael X,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 04:23:00,1532627758,1,Covert Ops Cloaking Device II,5556008.38,Kothar Ra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 04:26:00,1532630133,2,Covert Ops Cloaking Device II,5556008.38,deadEd,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 05:04:00,1532652629,3,Covert Ops Cloaking Device II,5556008.38,another Inventionalist,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 06:07:00,1532690036,2,Neural Boost - Standard,2.17989E7,Maclayd,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 06:07:00,1532690037,4,Neural Boost - Standard,2.17989E7,Maclayd,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 10:49:00,1532890926,15,Manticore,1.233988996E7,Mahkune Azraiy,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 12:45:00,1532931638,20000,Neodymium,18111.37,GOD FATHER,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 13:04:00,1532947509,5626,Caldari Navy Antimatter Charge S,518.57,JarinV,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 13:08:00,1532951366,1,Memory Augmentation - Standard,2.115077994E7,Cloud CCN,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 13:11:00,1532953539,1,Memory Augmentation - Standard,2.115077994E7,Unelin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 13:12:00,1532954464,3000,Republic Fleet EMP L,1378.92,Sparkas,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 13:13:00,1532955569,605,Republic Fleet Fusion S,692.44,Atock,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 13:57:00,1532997837,20864,Caldari Navy Antimatter Charge S,518.57,Equitates,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 13:58:00,1532997925,3964,Chromium,1808.2,Lira vendetta,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 14:10:00,1533009621,9,Sisters Combat Scanner Probe,548002.13,Paowuuka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-22 15:45:00,1533105628,2,1400mm Howitzer Artillery II,2841609.89,Frakk Lee,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 16:00:00,1533122381,2,1400mm Howitzer Artillery II,2841609.89,Wubby Muffin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 19:49:00,1533382752,2,Memory Augmentation - Standard,2.115077994E7,Marie Axelle,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 19:53:00,1533388180,4,Memory Augmentation - Standard,2.115077994E7,Sandra Suction,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 20:02:00,1533397881,1,Memory Augmentation - Standard,2.115077994E7,Curandil Masoole,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 20:05:00,1533402441,2,Memory Augmentation - Standard,2.115077994E7,Kleopatra VII,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 20:08:00,1533405089,1,Memory Augmentation - Standard,2.115077994E7,Sun'BoltChai,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-22 20:11:00,1533408354,1,Memory Augmentation - Standard,2.115077994E7,Krivas,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:44:00,1533890986,1452,Republic Fleet EMP L,1368.96,Quinoque,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:46:00,1533892031,1,Covert Ops Cloaking Device II,5899232.88,Johanes Miller,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:49:00,1533893876,1,Covert Ops Cloaking Device II,5899232.93,Adragonanus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:54:00,1533896524,1,Covert Ops Cloaking Device II,5899232.88,Omtaga,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:54:00,1533896825,2,Sisters Combat Scanner Probe,628002.12,Maulthia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:55:00,1533897400,1,Sisters Combat Scanner Probe,628002.12,Maulthia,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:59:00,1533899486,1,Covert Ops Cloaking Device II,5899232.88,Sheenra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 06:59:00,1533899549,5000,Neodymium,17999.98,Lady sarks,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:02:00,1533901165,4,Sisters Combat Scanner Probe,628002.12,Omtaga,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:10:00,1533905679,1,Covert Ops Cloaking Device II,5899232.88,Strobist,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:11:00,1533906522,2,Sisters Combat Scanner Probe,628002.12,XaHTuP,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:12:00,1533906871,1,Covert Ops Cloaking Device II,5899232.88,V4lentina,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:16:00,1533909067,1,Covert Ops Cloaking Device II,5899232.93,vivat77,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:17:00,1533909291,1,Covert Ops Cloaking Device II,5899232.88,Sergeant Husky,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:22:00,1533912347,2,Covert Ops Cloaking Device II,5899232.88,Techian,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:30:00,1533916880,50000,Republic Fleet EMP M,780.46,Bacon Hunter,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 07:45:00,1533924220,10000,Neodymium,17999.98,mastadontik,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 07:45:00,1533924385,5000,Neodymium,17999.98,mastadontik,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-23 09:48:00,1533993884,27,Ocular Filter - Standard,2.087999801E7,Mariah Swift,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 09:49:00,1533994844,2,Ocular Filter - Standard,2.087999801E7,Musslone,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 09:53:00,1533997157,4,Ocular Filter - Standard,2.087999801E7,ComandorUltra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 10:00:00,1534001689,2,Ocular Filter - Standard,2.087999801E7,Mo Toko,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 10:01:00,1534001876,1,Ocular Filter - Standard,2.087999801E7,Gasbatt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 10:29:00,1534021359,1,Ocular Filter - Standard,2.087999801E7,Fainadde,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 12:47:00,1534065973,2,Ocular Filter - Standard,2.087999801E7,fallen angels11,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 13:03:00,1534076797,1,Ocular Filter - Standard,2.087999801E7,ptc65,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-23 13:21:00,1534089140,7,Memory Augmentation - Standard,2.065097902E7,Oni Seraph,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-24 08:17:00,1534961113,2,Ocular Filter - Standard,2.148159899E7,Taizi'PA,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:20:00,1534962733,1500,Republic Fleet EMP M,868.1,Vojtonus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:22:00,1534963614,18933,Republic Fleet EMP M,868.1,market ho,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:23:00,1534963771,2000,Republic Fleet EMP M,868.1,Haargoth Civire,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:25:00,1534964958,600,Republic Fleet EMP M,868.1,gastricwaste,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:26:00,1534965610,17674,Republic Fleet EMP M,868.1,Silvanna,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:27:00,1534965781,1000,Republic Fleet EMP M,868.1,gastricwaste,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:32:00,1534968407,2000,Republic Fleet EMP M,868.1,Serieana,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:33:00,1534969191,1,Memory Augmentation - Standard,2.133333299E7,bingospunkmix,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:34:00,1534969439,1,Memory Augmentation - Standard,2.15E7,Mike D,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:37:00,1534971126,6293,Republic Fleet EMP M,868.12,Barl faren,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:41:00,1534972779,1,Memory Augmentation - Standard,2.133333299E7,Jemlan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 08:42:00,1534973537,12,Sisters Combat Scanner Probe,575006.01,xdm99c,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-24 08:50:00,1534976899,1,Memory Augmentation - Standard,2.133333299E7,MoSys,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 12:15:00,1535058691,1,Memory Augmentation - Standard,2.133333299E7,Kiarazu,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 12:23:00,1535062358,1,Memory Augmentation - Standard,2.133333299E7,Saracen Sarachem,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 12:36:00,1535069527,1,Memory Augmentation - Standard,2.133333299E7,Roman89,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 13:03:00,1535085007,2,Ocular Filter - Standard,2.148159899E7,Jita Biatch,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 13:39:00,1535109005,1,Ocular Filter - Standard,2.17E7,Sariah Deshan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:09:00,1535176337,2,Ocular Filter - Standard,2.148159899E7,Pucelle,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:12:00,1535179051,1,Ocular Filter - Standard,2.148159899E7,Tii Ordoban,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:18:00,1535183732,10,Ocular Filter - Standard,2.148159899E7,klomp,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:25:00,1535188746,1,Ocular Filter - Standard,2.148159899E7,Arteno,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:31:00,1535193300,1,Ocular Filter - Standard,2.17E7,Lin8528,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:53:00,1535211294,1,Ocular Filter - Standard,2.148159899E7,Shylim Son,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 15:57:00,1535215027,1,Ocular Filter - Standard,2.148159899E7,dolcepapa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:02:00,1535218370,1,Ocular Filter - Standard,2.148159899E7,ImpulseHu,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:08:00,1535223429,1,Ocular Filter - Standard,2.148159899E7,saneeek,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:18:00,1535231912,1,Ocular Filter - Standard,2.148159899E7,Qei Shang,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:19:00,1535232725,1,Ocular Filter - Standard,2.148159899E7,lolcat ninja,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:21:00,1535234021,1,Ocular Filter - Standard,2.148159899E7,Lzic Chel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:46:00,1535255708,1,Ocular Filter - Standard,2.148159899E7,Wysted,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:48:00,1535257369,1,Ocular Filter - Standard,2.148159899E7,Creamster,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 16:50:00,1535259143,1,Ocular Filter - Standard,2.148159899E7,Caprican Erock,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:04:00,1535442628,1,Ocular Filter - Standard,2.148159899E7,Profundis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:06:00,1535445283,1,Ocular Filter - Standard,2.148159899E7,Amschel Rothschild,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:10:00,1535448945,1,Ocular Filter - Standard,2.148159899E7,Jody Baker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:19:00,1535458142,1,Ocular Filter - Standard,2.157800066E7,Kati Thulis,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:21:00,1535460266,1,Ocular Filter - Standard,2.148159899E7,Cyralla,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:22:00,1535461053,1,Ocular Filter - Standard,2.238491492E7,EthanPow,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:49:00,1535488123,1,Ocular Filter - Standard,2.148159899E7,Rizer one,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:57:00,1535496917,1,Ocular Filter - Standard,2.148159899E7,Natanka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 20:59:00,1535498531,1,Ocular Filter - Standard,2.148159899E7,Andreas Finn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 21:01:00,1535500364,1,Ocular Filter - Standard,2.162963995E7,Tribun20,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 22:48:00,1535597351,10,Sisters Combat Scanner Probe,619999.99,Tiberius Smacchus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 23:03:00,1535609525,2,Sisters Combat Scanner Probe,771998.9,iNeXoR,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-24 23:14:00,1535618897,9,Sisters Combat Scanner Probe,576006.15,Miss Poutyface,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-24 23:14:00,1535618973,20,Sisters Core Scanner Probe,565303.14,Miss Poutyface,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-24 23:28:00,1535630325,20,1400mm Howitzer Artillery II,2482715.58,Miss Poutyface,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 08:58:00,1535963089,3964,Chromium,2141.01,Tom MeIIik,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 09:01:00,1535964568,12,1400mm Howitzer Artillery II,2831109.99,SoulReaperZero,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 09:40:00,1535985391,5,Sisters Combat Scanner Probe,627999.99,SheSaidSheWas18,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 09:49:00,1535990891,4,Sisters Combat Scanner Probe,627999.99,LuxAir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 09:57:00,1535995268,4,Manticore,1.517800054E7,Mr Apple,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 10:13:00,1536005094,500,Republic Fleet EMP L,1178.08,Morihei Tadeka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 10:24:00,1536011864,166,Republic Fleet EMP L,1178.08,NIGHT VVOLF,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 10:29:00,1536014982,1,Manticore,1.517800054E7,Lori Rad,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 10:38:00,1536020948,6,Heavy Armor Maintenance Bot II,1539989.78,TradeStaff,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 10:52:00,1536030250,22347,Republic Fleet EMP L,1178.08,Rada Vam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 10:56:00,1536033352,1,Manticore,1.517800054E7,Sp3c14L,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 10:57:00,1536033652,15,Heavy Armor Maintenance Bot II,1539989.78,TradeStaff,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 11:44:00,1536036193,1,Manticore,1.517800054E7,Yvelte Jr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 21:16:00,1536493525,32,Ocular Filter - Standard,2.111900077E7,Wang Hanglou,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 21:41:00,1536517038,8,Sisters Combat Scanner Probe,580034.0,Shailaja,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 21:48:00,1536522306,20,Sisters Core Scanner Probe,629899.97,Califax Oman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 21:48:00,1536522801,162,Sisters Combat Scanner Probe,580034.0,paper kite,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 21:50:00,1536524053,3,Ocular Filter - Standard,2.111900079E7,Cartonna,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 21:53:00,1536527097,1,Ocular Filter - Standard,2.111900079E7,gnim wol,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 21:56:00,1536529445,1,Manticore,1.517797996E7,esuny,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 22:09:00,1536538902,1,1400mm Howitzer Artillery II,2831107.69,Geteborg,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 22:26:00,1536552271,8,Sisters Core Scanner Probe,565590.1,cyber rens,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-25 22:28:00,1536553720,1,Manticore,1.517797996E7,El LocoT,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 22:30:00,1536555977,1,Manticore,1.517797996E7,117654,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 22:45:00,1536567786,1,Manticore,1.517797997E7,Dark Stress,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-25 22:46:00,1536568222,16,Sisters Core Scanner Probe,565590.1,Alice Celadon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 02:28:00,1536722977,7,1400mm Howitzer Artillery II,2831107.68,Fitting Mistress,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 04:57:00,1536809945,26987,Republic Fleet EMP L,1178.25,Easy Peezy,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 07:42:00,1536894728,1,Ocular Filter - Standard,2.228856632E7,Ivory Helmet,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 07:43:00,1536895260,1,Ocular Filter - Standard,2.112001631E7,donot touchme,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 07:48:00,1536897426,1,Ocular Filter - Standard,2.228856632E7,Auction alt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 07:50:00,1536898376,16,Sisters Combat Scanner Probe,627998.99,M'yan DeTrur,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 07:58:00,1536902208,6,Sisters Core Scanner Probe,629979.99,DiminShon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:01:00,1536903718,10,Sisters Combat Scanner Probe,627998.99,Prisen,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:16:00,1536911072,2,Sisters Core Scanner Probe,629979.99,Eris Ker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:17:00,1536911281,7,Sisters Combat Scanner Probe,627998.99,Eris Ker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:18:00,1536911904,10,Sisters Combat Scanner Probe,627998.99,KSolo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:21:00,1536913284,12,Sisters Core Scanner Probe,629979.99,Xedri,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:21:00,1536913409,12,Sisters Combat Scanner Probe,627998.99,Xedri,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:25:00,1536915250,4,Sisters Core Scanner Probe,629979.99,Zechnar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:25:00,1536915328,1,Sisters Core Scanner Probe,566866.98,Noritzu,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 08:28:00,1536916848,12,Sisters Combat Scanner Probe,627998.99,Cimra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:41:00,1536922978,6,Sisters Combat Scanner Probe,627998.99,Hampsterman,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 08:43:00,1536924008,5000,Republic Fleet Fusion S,520.01,Viral Effect,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 08:50:00,1536927598,12300,Chromium,1942.36,loknor,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 09:39:00,1536952547,13,Ocular Filter - Standard,2.112001631E7,,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 10:04:00,1536967033,4,Manticore,1.51779799E7,Claudia Grant,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 10:49:00,1536994516,33736,Chromium,1942.36,Zenos GonnaGetYa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 14:24:00,1537087414,155,Sisters Core Scanner Probe,566866.98,Myllara,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-26 18:32:00,1537291557,8,Sisters Combat Scanner Probe,627998.99,Aminhottep IV,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 18:44:00,1537303351,7,Sisters Combat Scanner Probe,627998.99,Abbicus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 18:49:00,1537308014,10,Sisters Combat Scanner Probe,627998.99,FlightCommander,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 18:52:00,1537311003,4,Sisters Combat Scanner Probe,627998.99,Lucy Ex,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 19:06:00,1537324121,6,Sisters Combat Scanner Probe,627998.99,prickly rat,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 19:19:00,1537336915,1,Sisters Combat Scanner Probe,627998.99,Talcoro,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-26 19:44:00,1537360382,5,Sisters Combat Scanner Probe,627998.99,Novadax,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-27 09:09:00,1537905829,3,Sisters Combat Scanner Probe,627998.99,Ottar Wigommer,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-27 09:38:00,1537922102,33,Sisters Combat Scanner Probe,627998.99,Maula Jat,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-27 09:40:00,1537923062,1,Sisters Combat Scanner Probe,627998.99,Maira Nadar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-27 10:00:00,1537934541,10,Sisters Combat Scanner Probe,627998.99,Kuorr Damshin,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-28 18:09:00,1539377676,9,Sisters Combat Scanner Probe,627998.99,ten pounds,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 21:46:00,1540818003,10,Ocular Filter - Standard,2.143479699E7,FreeIsky,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 21:46:00,1540818213,1,Ocular Filter - Standard,2.143479699E7,Rhaasta,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 21:47:00,1540818635,1,Ocular Filter - Standard,2.143479699E7,Mercykiller III,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
